ﾟ｡･ﾟヾ(ﾟ｀ｪ´ﾟ)ﾉ｡ﾟ･｡	Tears Flying Everywhere	actions_less-fun
(;*△*;)	Tears Falling Straight Down	actions_less-fun
（ ; ; ）	Tears Falling Straight Down	actions_less-fun
(-̩̩-̩̩͡_-̩̩-̩̩͡)	Tears Falling Straight Down	actions_less-fun
(-̩̩̩-̩̩̩-̩̩̩-̩̩̩-̩̩̩___-̩̩̩-̩̩̩-̩̩̩-̩̩̩-̩̩̩)	Tears Falling Straight Down	actions_less-fun
（；へ：）	Tears Falling Straight Down	actions_less-fun
((o(;△;)o))	Tears Falling Straight Down	actions_less-fun
(*´；ェ；`*)	Tears Falling Straight Down	actions_less-fun
(´；ω；`)	Tears Falling Straight Down	actions_less-fun
(´；д；`)	Tears Falling Straight Down	actions_less-fun
(´；Д；｀)	Tears Falling Straight Down	actions_less-fun
（ｉДｉ）	Tears Falling Straight Down	actions_less-fun
(个_个)	Tears Falling Straight Down	actions_less-fun
＼（＠；◇；＠）／	Tears Falling Straight Down	actions_less-fun
ヽ(；▽；)ノ	Tears Falling Straight Down	actions_less-fun
o(；△；)o	Tears Falling Straight Down	actions_less-fun
ͼ(ݓ_ݓ)ͽ	Tears Falling Straight Down	actions_less-fun
(⁎·́௰·̀)◞ ͂͂(˒̩̩̥́௰˓̩̩̥̀⁎)	Tears Falling Straight Down	actions_less-fun
(٭°̧̧̧꒳°̧̧̧٭)	Tears Falling Straight Down	actions_less-fun
( ´•̥×•̥` )	Tears Falling Straight Down	actions_less-fun
( ‘́⌣’̀)/(˘̩̩ε˘̩ƪ)	Tears Falling Straight Down	actions_less-fun
(੭ ˃̣̣̥ ㅂ˂̣̣̥)੭ु	Tears Falling Straight Down	actions_less-fun
( ᵒ̴̶̷̥́ _ᵒ̴̶̷̣̥̀ )	Tears Falling Straight Down	actions_less-fun
( ɵ̥̥ ˑ̫ ɵ̥̥)	Tears Falling Straight Down	actions_less-fun
(´;︵;`)	Tears Falling Straight Down	actions_less-fun
( ˃̣̣̥ω˂̣̣̥ )	Tears Falling Straight Down	actions_less-fun
(◍°̧̧̧o°̧̧̧◍)	Tears Falling Straight Down	actions_less-fun
(๑•̥̥̥́ω•̀ू๑)	Tears Falling Straight Down	actions_less-fun
꒰๑•̥﹏•̥๑꒱	Tears Falling Straight Down	actions_less-fun
( ´•̥̥̥ω•̥̥̥` )	Tears Falling Straight Down	actions_less-fun
( ･ᴗ･̥̥̥ )	Tears Falling Straight Down	actions_less-fun
(ˊ̥̥̥̥̥ ³ ˋ̥̥̥̥̥)	Tears Falling Straight Down	actions_less-fun
(⌯͒⁍̩̩᷄ ɪ ⁍̩̩᷄ฅ͒)	Tears Falling Straight Down	actions_less-fun
